"covariateId","covariateName","analysisId","conceptId","covariateValue"
8532001,"gender = FEMALE",1,8532,-0.94103467807179
21604180410,"drug_era group during day -365 through 0 days relative to index: NERVOUS SYSTEM",410,21604180,0.782253971929051
30229143710,"measurement above normal range during day -365 through 0 days relative to index: Cancer Ag 19-9 [Units/volume] in Serum or Plasma",710,3022914,0.749012868129911
30186772712,"measurement within normal range during day -30 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay",712,3018677,0.657353067728069
4028876210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of lower respiratory tract",210,4028876,0.578427497840798
21601153413,"drug_era group during day 0 through 0 days relative to index: I.V. SOLUTIONS",413,21601153,0.540738171530652
21602515413,"drug_era group during day 0 through 0 days relative to index: Natural and semisynthetic estrogens, plain",413,21602515,0.536084766701925
30229143712,"measurement above normal range during day -30 through 0 days relative to index: Cancer Ag 19-9 [Units/volume] in Serum or Plasma",712,3022914,0.477770945689882
21603931410,"drug_era group during day -365 through 0 days relative to index: MUSCULO-SKELETAL SYSTEM",410,21603931,0.432268739394768
3022250702,"measurement during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",702,3022250,0.416917681429201
21603248410,"drug_era group during day -365 through 0 days relative to index: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES",410,21603248,-0.407205510962463
440029210,"condition_era group during day -365 through 0 days relative to index: Viral disease",210,440029,0.345816488742147
3036282702,"measurement during day -365 through 0 days relative to index: Hepatitis B virus core Ab [Presence] in Serum or Plasma by Immunoassay",702,3036282,0.310251673210293
3026910704,"measurement during day -30 through 0 days relative to index: Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma",704,3026910,0.303182374697669
30228032712,"measurement within normal range during day -30 through 0 days relative to index: Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial blood",712,3022803,0.30037291313305
3023421702,"measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum",702,3023421,0.279514541249018
30222502712,"measurement within normal range during day -30 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",712,3022250,0.277987178155124
439392212,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm",212,439392,0.272358981106633
30269103710,"measurement above normal range during day -365 through 0 days relative to index: Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma",710,3026910,0.232379697722961
443392212,"condition_era group during day -30 through 0 days relative to index: Malignant neoplastic disease",212,443392,0.226051447172438
21600080412,"drug_era group during day -30 through 0 days relative to index: DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)",412,21600080,0.205298118202033
3022192704,"measurement during day -30 through 0 days relative to index: Triglyceride [Mass/volume] in Serum or Plasma",704,3022192,-0.188621865557374
21603035412,"drug_era group during day -30 through 0 days relative to index: COMBINATIONS OF ANTIBACTERIALS",412,21603035,0.188078092614985
21602795413,"drug_era group during day 0 through 0 days relative to index: ANTIINFECTIVES FOR SYSTEMIC USE",413,21602795,0.185007910847669
21601855410,"drug_era group during day -365 through 0 days relative to index: HMG CoA reductase inhibitors",410,21601855,-0.179301788076719
4205682502,"procedure_occurrence during day -365 through 0 days relative to index: Payment for service status",502,4205682,-0.161688978974559
30371213710,"measurement above normal range during day -365 through 0 days relative to index: Protein [Mass/volume] in Urine",710,3037121,-0.142694246038127
30336582712,"measurement within normal range during day -30 through 0 days relative to index: Prothrombin time (PT) actual/Normal",712,3033658,0.115648342401992
40762352702,"measurement during day -365 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood by IFCC protocol",702,40762352,-0.103605203946048
3008598702,"measurement during day -365 through 0 days relative to index: Thyroxine (T4) free [Mass/volume] in Serum or Plasma",702,3008598,-0.095490152823356
30222502710,"measurement within normal range during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",710,3022250,0.0944586388057197
21600960413,"drug_era group during day 0 through 0 days relative to index: ANTITHROMBOTIC AGENTS",413,21600960,-0.0858209091849065
21600985410,"drug_era group during day -365 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin",410,21600985,-0.0662689923817842
30192842712,"measurement within normal range during day -30 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum",712,3019284,0.0652033708164171
30006663710,"measurement above normal range during day -365 through 0 days relative to index: Metamyelocytes/100 leukocytes in Blood by Manual count",710,3000666,0.0647439778689488
21604343413,"drug_era group during day 0 through 0 days relative to index: Anilides",413,21604343,0.0548246522218866
4190185210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of digestive system",210,4190185,0.0538112826994294
21604269413,"drug_era group during day 0 through 0 days relative to index: Phenylpiperidine derivatives",413,21604269,0.0527625713504003
30263612712,"measurement within normal range during day -30 through 0 days relative to index: Erythrocytes [#/volume] in Blood",712,3026361,-0.0467182348641698
3008037702,"measurement during day -365 through 0 days relative to index: Lactate [Moles/volume] in Venous blood",702,3008037,0.0415472139545551
21605212412,"drug_era group during day -30 through 0 days relative to index: VARIOUS",412,21605212,0.0389082721114619
30234212710,"measurement within normal range during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum",710,3023421,0.0293749765376851
3020682702,"measurement during day -365 through 0 days relative to index: Albumin/Creatinine [Ratio] in Urine",702,3020682,-0.0287200006910914
4116962210,"condition_era group during day -365 through 0 days relative to index: Mass of lymphoreticular structure",210,4116962,0.023953195559074
21600961413,"drug_era group during day 0 through 0 days relative to index: ANTITHROMBOTIC AGENTS",413,21600961,-0.0197872241575831
21600985412,"drug_era group during day -30 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin",412,21600985,-0.0164255131909727
21603036412,"drug_era group during day -30 through 0 days relative to index: Combinations of antibacterials",412,21603036,0.0156572768720425
21600002410,"drug_era group during day -365 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS",410,21600002,-0.0063957790380094
21600003410,"drug_era group during day -365 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS",410,21600003,-0.00102129788549328
1126658410,"drug_era group during day -365 through 0 days relative to index: hydromorphone",410,1126658,0
1328165410,"drug_era group during day -365 through 0 days relative to index: diltiazem",410,1328165,0
1531601410,"drug_era group during day -365 through 0 days relative to index: insulin aspart protamine, human",410,1531601,0
1136980410,"drug_era group during day -365 through 0 days relative to index: ketorolac",410,1136980,0
1337860410,"drug_era group during day -365 through 0 days relative to index: dopamine",410,1337860,0
1341927410,"drug_era group during day -365 through 0 days relative to index: enalapril",410,1341927,0
1749301410,"drug_era group during day -365 through 0 days relative to index: ethambutol",410,1749301,0
1149380410,"drug_era group during day -365 through 0 days relative to index: fluticasone",410,1149380,0
1567198410,"drug_era group during day -365 through 0 days relative to index: insulin aspart, human",410,1567198,0
1373928410,"drug_era group during day -365 through 0 days relative to index: hydralazine",410,1373928,0
1777087410,"drug_era group during day -365 through 0 days relative to index: hydroxychloroquine",410,1777087,0
19117912410,"drug_era group during day -365 through 0 days relative to index: immunoglobulin G",410,19117912,0
778268410,"drug_era group during day -365 through 0 days relative to index: imipramine",410,778268,0
1183554410,"drug_era group during day -365 through 0 days relative to index: isoproterenol",410,1183554,0
991382410,"drug_era group during day -365 through 0 days relative to index: amiloride",410,991382,0
991876410,"drug_era group during day -365 through 0 days relative to index: loperamide",410,991876,0
1301025410,"drug_era group during day -365 through 0 days relative to index: enoxaparin",410,1301025,0
1301065410,"drug_era group during day -365 through 0 days relative to index: dalteparin",410,1301065,0
1309944410,"drug_era group during day -365 through 0 days relative to index: amiodarone",410,1309944,0
710062410,"drug_era group during day -365 through 0 days relative to index: amitriptyline",410,710062,0
42898363410,"drug_era group during day -365 through 0 days relative to index: Artemisia argyi leaf extract",410,42898363,0
43532539410,"drug_era group during day -365 through 0 days relative to index: vilanterol",410,43532539,0
45775571410,"drug_era group during day -365 through 0 days relative to index: glycopyrronium",410,45775571,0
45775396410,"drug_era group during day -365 through 0 days relative to index: nintedanib",410,45775396,0
45775584410,"drug_era group during day -365 through 0 days relative to index: picosulfurate",410,45775584,0
45774751410,"drug_era group during day -365 through 0 days relative to index: empagliflozin",410,45774751,0
45774435410,"drug_era group during day -365 through 0 days relative to index: dulaglutide",410,45774435,0
35602717410,"drug_era group during day -365 through 0 days relative to index: insulin degludec",410,35602717,0
35604657410,"drug_era group during day -365 through 0 days relative to index: alectinib",410,35604657,0
35605594410,"drug_era group during day -365 through 0 days relative to index: fosaprepitant",410,35605594,0
43013884410,"drug_era group during day -365 through 0 days relative to index: alogliptin",410,43013884,0
35604506410,"drug_era group during day -365 through 0 days relative to index: sugammadex",410,35604506,0
35604767410,"drug_era group during day -365 through 0 days relative to index: methylephedrine",410,35604767,0
37498625410,"drug_era group during day -365 through 0 days relative to index: hepatitis A virus strain CR 326F antigen, inactivated",410,37498625,0
