"covariateId","covariateName","analysisId","conceptId","covariateValue"
3023368704,"measurement during day -30 through 0 days relative to index: Bacteria identified in Blood by Culture",704,3023368,-0.820304609670623
4045951804,"observation during day -30 through 0 days relative to index: Monitoring of patient temperature",804,4045951,-0.618358538468575
30210442710,"measurement within normal range during day -365 through 0 days relative to index: Iron binding capacity [Mass/volume] in Serum or Plasma",710,3021044,0.503873928434779
21600960413,"drug_era group during day 0 through 0 days relative to index: ANTITHROMBOTIC AGENTS",413,21600960,0.485680436425082
201826210,"condition_era group during day -365 through 0 days relative to index: Type 2 diabetes mellitus",210,201826,0.483909927000094
1123896410,"drug_era group during day -365 through 0 days relative to index: Opioids in combination with non-opioid analgesics",410,1123896,0.465138312489691
30145762712,"measurement within normal range during day -30 through 0 days relative to index: Chloride [Moles/volume] in Serum or Plasma",712,3014576,-0.450688751574417
432867210,"condition_era group during day -365 through 0 days relative to index: Hyperlipidemia",210,432867,0.426301387997647
30405622710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Peritoneal dialysis fluid by Manual count",710,3040562,0.4013640471305
21600280412,"drug_era group during day -30 through 0 days relative to index: Adrenergic and dopaminergic agents",412,21600280,-0.38847726105633
30097441712,"measurement below normal range during day -30 through 0 days relative to index: MCHC [Mass/volume] by Automated count",712,3009744,-0.372145309840345
929887410,"drug_era group during day -365 through 0 days relative to index: lansoprazole",410,929887,0.356745990687969
30005932710,"measurement within normal range during day -365 through 0 days relative to index: Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma",710,3000593,0.315635781724913
30284371710,"measurement below normal range during day -365 through 0 days relative to index: Cholesterol in LDL [Mass/volume] in Serum or Plasma",710,3028437,0.312365269709667
4173561804,"observation during day -30 through 0 days relative to index: Monitoring of pulse",804,4173561,-0.311220125664335
432661210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disease of mucous membrane",210,432661,0.298999503694236
3005168702,"measurement during day -365 through 0 days relative to index: Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma",702,3005168,-0.295809795781786
30263611712,"measurement below normal range during day -30 through 0 days relative to index: Erythrocytes [#/volume] in Blood",712,3026361,-0.290973067322097
30155863712,"measurement above normal range during day -30 through 0 days relative to index: Segmented neutrophils [#/volume] in Blood",712,3015586,-0.265385058620563
21600892410,"drug_era group during day -365 through 0 days relative to index: Magnesium",410,21600892,-0.253983379406083
30206302712,"measurement within normal range during day -30 through 0 days relative to index: Protein [Mass/volume] in Serum or Plasma",712,3020630,-0.251540050181489
30339263710,"measurement above normal range during day -365 through 0 days relative to index: Protein [Mass/volume] in Peritoneal dialysis fluid",710,3033926,0.251402347714082
30191983712,"measurement above normal range during day -30 through 0 days relative to index: Lymphocytes [#/volume] in Blood",712,3019198,-0.246985971690134
3007913704,"measurement during day -30 through 0 days relative to index: Alveolar-arterial oxygen Partial pressure difference",704,3007913,-0.243729720500889
30517143710,"measurement above normal range during day -365 through 0 days relative to index: Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma",710,3051714,0.239069867566326
30384132710,"measurement within normal range during day -365 through 0 days relative to index: Eosinophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",710,3038413,0.230738645883579
21600127410,"drug_era group during day -365 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS",410,21600127,0.219889010323297
21601682412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, selective",412,21601682,0.209896172936603
30006201710,"measurement below normal range during day -365 through 0 days relative to index: Complement C3 [Mass/volume] in Serum or Plasma",710,3000620,0.205254689796514
1135766410,"drug_era group during day -365 through 0 days relative to index: phenylephrine",410,1135766,-0.182754404570578
30349623710,"measurement above normal range during day -365 through 0 days relative to index: Glucose [Mass/volume] in Capillary blood by Glucometer",710,3034962,0.18179141617255
3009261704,"measurement during day -30 through 0 days relative to index: Glucose [Presence] in Urine by Test strip",704,3009261,-0.170147010905092
30245611710,"measurement below normal range during day -365 through 0 days relative to index: Albumin [Mass/volume] in Serum or Plasma",710,3024561,0.155157174367058
21605295412,"drug_era group during day -30 through 0 days relative to index: DIAGNOSTIC AGENTS",412,21605295,-0.154230719765196
21600531410,"drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION",410,21600531,-0.152669990088051
21603444412,"drug_era group during day -30 through 0 days relative to index: ANTIHISTAMINES FOR SYSTEMIC USE",412,21603444,-0.151630958859065
30271142712,"measurement within normal range during day -30 through 0 days relative to index: Cholesterol [Mass/volume] in Serum or Plasma",712,3027114,-0.150946155714097
21602515412,"drug_era group during day -30 through 0 days relative to index: Natural and semisynthetic estrogens, plain",412,21602515,-0.14310995297824
443784212,"condition_era group during day -30 through 0 days relative to index: Vascular disorder",212,443784,0.129704704559726
30155861710,"measurement below normal range during day -365 through 0 days relative to index: Segmented neutrophils [#/volume] in Blood",710,3015586,-0.127107927742546
30069061712,"measurement below normal range during day -30 through 0 days relative to index: Calcium [Mass/volume] in Serum or Plasma",712,3006906,-0.123219972196511
30051682710,"measurement within normal range during day -365 through 0 days relative to index: Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma",710,3005168,0.105945081745446
30000343710,"measurement above normal range during day -365 through 0 days relative to index: Microalbumin [Mass/volume] in Urine",710,3000034,0.10437712321811
21601006410,"drug_era group during day -365 through 0 days relative to index: Enzymes",410,21601006,0.101629225203419
407625322710,"measurement within normal range during day -365 through 0 days relative to index: Calcium.ionized [Mass/volume] in Arterial blood",710,40762532,-0.0976270961104181
3017250704,"measurement during day -30 through 0 days relative to index: Creatinine [Mass/volume] in Urine",704,3017250,-0.0941951474814814
3000348704,"measurement during day -30 through 0 days relative to index: Leukocyte esterase [Presence] in Urine by Test strip",704,3000348,-0.0917063913966333
1103314410,"drug_era group during day -365 through 0 days relative to index: tramadol",410,1103314,0.0868421299035777
30375563710,"measurement above normal range during day -365 through 0 days relative to index: Urate [Mass/volume] in Serum or Plasma",710,3037556,0.0857885906969279
30249291712,"measurement below normal range during day -30 through 0 days relative to index: Platelets [#/volume] in Blood by Automated count",712,3024929,-0.083324512403555
30224073710,"measurement above normal range during day -365 through 0 days relative to index: Monocytes/100 leukocytes in Blood by Manual count",710,3022407,-0.0814880361324629
906780412,"drug_era group during day -30 through 0 days relative to index: metoclopramide",412,906780,-0.0648936736483505
30279453710,"measurement above normal range during day -365 through 0 days relative to index: Reticulocytes/100 erythrocytes in Blood",710,3027945,0.0623232073818603
30190693710,"measurement above normal range during day -365 through 0 days relative to index: Monocytes/100 leukocytes in Blood",710,3019069,-0.0623001387732057
21600672410,"drug_era group during day -365 through 0 days relative to index: OTHER ANTIDIARRHEALS",410,21600672,0.0559337396452467
30287652710,"measurement within normal range during day -365 through 0 days relative to index: HLA-DR [Type]",710,3028765,0.0537693941443745
30097443710,"measurement above normal range during day -365 through 0 days relative to index: MCHC [Mass/volume] by Automated count",710,3009744,-0.0429586897971654
30269103710,"measurement above normal range during day -365 through 0 days relative to index: Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma",710,3026910,-0.0410815827535232
21603365410,"drug_era group during day -365 through 0 days relative to index: COUGH AND COLD PREPARATIONS",410,21603365,-0.040579801751812
4028876210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of lower respiratory tract",210,4028876,-0.0323476474472159
3001079704,"measurement during day -30 through 0 days relative to index: Blood group antibody screen [Presence] in Serum or Plasma",704,3001079,-0.0320490143384314
21605024410,"drug_era group during day -365 through 0 days relative to index: Sympathomimetics, combinations excl. corticosteroids",410,21605024,-0.0317847062661348
30101562710,"measurement within normal range during day -365 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method",710,3010156,-0.0314947128461719
4245997804,"observation during day -30 through 0 days relative to index: Body mass index",804,4245997,-0.0299721135190769
21600858410,"drug_era group during day -365 through 0 days relative to index: CALCIUM",410,21600858,0.023357803749452
201820210,"condition_era group during day -365 through 0 days relative to index: Diabetes mellitus",210,201820,0.0191271304643786
1112807410,"drug_era group during day -365 through 0 days relative to index: aspirin",410,1112807,0.0140590551524185
3018834704,"measurement during day -30 through 0 days relative to index: Bilirubin.total [Presence] in Urine by Test strip",704,3018834,-0.0140162388091129
30099862710,"measurement within normal range during day -365 through 0 days relative to index: Bacteria identified in Catheter tip by Culture",710,3009986,0.0122551288222244
21605297412,"drug_era group during day -30 through 0 days relative to index: OTHER DIAGNOSTIC AGENTS",412,21605297,-0.0116930830137232
3029473704,"measurement during day -30 through 0 days relative to index: pH of Arterial blood adjusted to patient's actual temperature",704,3029473,-0.0112756776372995
3015736704,"measurement during day -30 through 0 days relative to index: pH of Urine",704,3015736,-0.0105333776039799
21600673410,"drug_era group during day -365 through 0 days relative to index: Other antidiarrheals",410,21600673,0.00977958130617299
3000330704,"measurement during day -30 through 0 days relative to index: Specific gravity of Urine by Test strip",704,3000330,-0.00913359326978128
21603282410,"drug_era group during day -365 through 0 days relative to index: OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",410,21603282,0.0085258648067534
40763091702,"measurement during day -365 through 0 days relative to index: Bacteria identified in Peritoneal dialysis fluid by Culture",702,40763091,0.00846822830350442
3027162704,"measurement during day -30 through 0 days relative to index: Color of Urine",704,3027162,-0.00798795355461804
21601822412,"drug_era group during day -30 through 0 days relative to index: ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",412,21601822,-0.00788240485901658
3011397704,"measurement during day -30 through 0 days relative to index: Hemoglobin [Presence] in Urine by Test strip",704,3011397,-0.0074211159127046
21600532410,"drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION",410,21600532,-0.00552479137122341
407630912710,"measurement within normal range during day -365 through 0 days relative to index: Bacteria identified in Peritoneal dialysis fluid by Culture",710,40763091,0.00416960174782002
30010792712,"measurement within normal range during day -30 through 0 days relative to index: Blood group antibody screen [Presence] in Serum or Plasma",712,3001079,-0.00405512338674557
3035124704,"measurement during day -30 through 0 days relative to index: Erythrocytes [#/area] in Urine sediment by Microscopy high power field",704,3035124,-0.0021722088348423
21603445412,"drug_era group during day -30 through 0 days relative to index: ANTIHISTAMINES FOR SYSTEMIC USE",412,21603445,-0.00212945556368063
21492391704,"measurement during day -30 through 0 days relative to index: Arterial-alveolar oxygen Partial pressure ratio",704,21492391,-0.00164261213359047
21600859410,"drug_era group during day -365 through 0 days relative to index: Calcium",410,21600859,0.000255605954860625
3009986702,"measurement during day -365 through 0 days relative to index: Bacteria identified in Catheter tip by Culture",702,3009986,0.000109140586311887
21605058410,"drug_era group during day -365 through 0 days relative to index: MYDRIATICS AND CYCLOPLEGICS",410,21605058,-3.62397181810636e-05
3021601704,"measurement during day -30 through 0 days relative to index: Nitrite [Presence] in Urine by Test strip",704,3021601,-3.61885260828301e-06
3014051704,"measurement during day -30 through 0 days relative to index: Protein [Presence] in Urine by Test strip",704,3014051,-1.48560982815421e-06
21601823412,"drug_era group during day -30 through 0 days relative to index: Angiotensin II receptor blockers (ARBs), plain",412,21601823,-1.38508477518085e-06
3035350704,"measurement during day -30 through 0 days relative to index: Ketones [Presence] in Urine by Test strip",704,3035350,-2.21237277158282e-07
21605067410,"drug_era group during day -365 through 0 days relative to index: Sympathomimetics excl. antiglaucoma preparations",410,21605067,-5.65971952618537e-11
3035355704,"measurement during day -30 through 0 days relative to index: Turbidity [Presence] of Urine Qualitative",704,3035355,-4.74965090964198e-15
3037426704,"measurement during day -30 through 0 days relative to index: Urobilinogen [Presence] in Urine by Test strip",704,3037426,-1.89829878624083e-16
3035583704,"measurement during day -30 through 0 days relative to index: Leukocytes [#/area] in Urine sediment by Microscopy high power field",704,3035583,-1.89829878624083e-16
21605072410,"drug_era group during day -365 through 0 days relative to index: Sympathomimetics used as decongestants",410,21605072,-5.96139639685272e-20
1177480410,"drug_era group during day -365 through 0 days relative to index: ibuprofen",410,1177480,0
19078187410,"drug_era group during day -365 through 0 days relative to index: ifosfamide",410,19078187,0
19078399410,"drug_era group during day -365 through 0 days relative to index: teicoplanin",410,19078399,0
1526475410,"drug_era group during day -365 through 0 days relative to index: ezetimibe",410,1526475,0
1334456410,"drug_era group during day -365 through 0 days relative to index: ramipril",410,1334456,0
19034726410,"drug_era group during day -365 through 0 days relative to index: sirolimus",410,19034726,0
1735947410,"drug_era group during day -365 through 0 days relative to index: rifaximin",410,1735947,0
735979410,"drug_era group during day -365 through 0 days relative to index: risperidone",410,735979,0
936748410,"drug_era group during day -365 through 0 days relative to index: aprepitant",410,936748,0
1336825410,"drug_era group during day -365 through 0 days relative to index: bortezomib",410,1336825,0
19037833410,"drug_era group during day -365 through 0 days relative to index: domperidone",410,19037833,0
738156410,"drug_era group during day -365 through 0 days relative to index: doxepin",410,738156,0
1738521410,"drug_era group during day -365 through 0 days relative to index: doxycycline",410,1738521,0
1539403410,"drug_era group during day -365 through 0 days relative to index: simvastatin",410,1539403,0
939506410,"drug_era group during day -365 through 0 days relative to index: sodium bicarbonate",410,939506,0
1436650410,"drug_era group during day -365 through 0 days relative to index: mercaptopurine",410,1436650,0
19137042410,"drug_era group during day -365 through 0 days relative to index: thalidomide",410,19137042,0
1237049410,"drug_era group during day -365 through 0 days relative to index: theophylline",410,1237049,0
19120306410,"drug_era group during day -365 through 0 days relative to index: tranilast",410,19120306,0
978555410,"drug_era group during day -365 through 0 days relative to index: indapamide",410,978555,0
781039410,"drug_era group during day -365 through 0 days relative to index: alprazolam",410,781039,0
1381504410,"drug_era group during day -365 through 0 days relative to index: alprostadil",410,1381504,0
782211410,"drug_era group during day -365 through 0 days relative to index: entacapone",410,782211,0
785788410,"drug_era group during day -365 through 0 days relative to index: olanzapine",410,785788,0
987245410,"drug_era group during day -365 through 0 days relative to index: lactulose",410,987245,0
789578410,"drug_era group during day -365 through 0 days relative to index: levodopa",410,789578,0
989878410,"drug_era group during day -365 through 0 days relative to index: lidocaine",410,989878,0
791967410,"drug_era group during day -365 through 0 days relative to index: lorazepam",410,791967,0
19092849410,"drug_era group during day -365 through 0 days relative to index: magnesium chloride",410,19092849,0
993631410,"drug_era group during day -365 through 0 days relative to index: magnesium oxide",410,993631,0
994058410,"drug_era group during day -365 through 0 days relative to index: mannitol",410,994058,0
1301267410,"drug_era group during day -365 through 0 days relative to index: melphalan",410,1301267,0
1703603410,"drug_era group during day -365 through 0 days relative to index: famciclovir",410,1703603,0
1503983410,"drug_era group during day -365 through 0 days relative to index: cetrorelix",410,1503983,0
1704183410,"drug_era group during day -365 through 0 days relative to index: lamivudine",410,1704183,0
1305058410,"drug_era group during day -365 through 0 days relative to index: methotrexate",410,1305058,0
708298410,"drug_era group during day -365 through 0 days relative to index: midazolam",410,708298,0
1308842410,"drug_era group during day -365 through 0 days relative to index: valsartan",410,1308842,0
1309068410,"drug_era group during day -365 through 0 days relative to index: minoxidil",410,1309068,0
912362410,"drug_era group during day -365 through 0 days relative to index: ammonium chloride",410,912362,0
1713332410,"drug_era group during day -365 through 0 days relative to index: amoxicillin",410,1713332,0
713823410,"drug_era group during day -365 through 0 days relative to index: ropinirole",410,713823,0
1115008410,"drug_era group during day -365 through 0 days relative to index: naproxen",410,1115008,0
